Unnamed: 0,PolicyNo_Flag,Year,postalCode,builtYear,nrOfFloors,Construction_Material_C,Item_Type_C,FloorsType_C,Location,Region,Region_code,distr,distr_code,floodvulnerability,windvulnerability,TExposure,postcode_area,postcode_perimeter,postcode_coast_flg,postcode_coast_len,postcode_alt_mean,postcode_slo_mean,postcode_slp_mean,postcode_rgh_mean,postcode_cor_111,postcode_cor_112,postcode_cor_121,postcode_cor_122,postcode_cor_123,postcode_cor_124,postcode_cor_131,postcode_cor_132,postcode_cor_133,postcode_cor_141,postcode_cor_142,postcode_cor_211,postcode_cor_212,postcode_cor_213,postcode_cor_221,postcode_cor_222,postcode_cor_223,postcode_cor_231,postcode_cor_241,postcode_cor_242,postcode_cor_243,postcode_cor_244,postcode_cor_311,postcode_cor_312,postcode_cor_313,postcode_cor_321,postcode_cor_322,postcode_cor_323,postcode_cor_324,postcode_cor_331,postcode_cor_332,postcode_cor_333,postcode_cor_334,postcode_cor_411,postcode_cor_412,postcode_cor_421,postcode_cor_422,postcode_cor_511,postcode_cor_512,postcode_cor_521,postcode_cor_522,postcode_cor_523,SubItemType_C,TCapital_Insurred,TPremiums,TIncurred,Avg_Cost,ClaimNb_Flood,ClaimNb_Other,ClaimNb_Storm,TClaimsNo
63409,237024P,2021,16673,2008,5,C1,C3,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,3,2,0.819178082,9190522,18773,1,5979,94.229,3.89,6.817,36.753,0,6758478,0,0,0,0,0,0,0,0,405026,0,0,0,0,0,0,147534,0,0,0,0,0,0,0,0,0,0,1846599,0,0,0,0,0,0,0,0,0,0,0,0,32886,C1C2,124968,22.73,0,0,0,0,0,0
173059,66216P,2017,73014,2009,2,C1,C1,C1,Other,Crete ( excl. Eraklion),14,Crete,4,3,2,0.884931507,41048504,34254,1,12211,81.278,3.567,6.243,33.392,0,1060434,0,1031233,0,776973,0,0,0,0,1420119,0,0,0,0,8318824,21547278,0,0,2167262,2894689,0,0,0,0,298151,0,1464133,0,0,0,0,0,0,0,0,0,0,0,0,0,69403,C1C2,234500,48.61,1016.26,1016.26,0,0,1,1
151006,41762P,2014,57019,1988,0,C1,C1,C2,Other,Macedonia and island of Thasos (excl.Thessaloniki),2,Central Macedonia,7,4,2,0.753424658,24868127,30602,1,8274,60.527,1.99,3.475,18.69,0,3840033,0,0,0,0,0,0,0,0,0,11801794,0,0,0,0,0,0,0,8974723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251577,C1C2,116800,34.61,0,0,0,0,0,0
59528,89184P,2022,16451,2011,0,C2,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,3,2,1.002739726,6320084,14380,0,0,248.271,9.753,17.448,87.877,845576,1714527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,2320932,0,0,0,1438707,0,0,0,0,0,0,0,0,0,0,C1C2,168000,40.2,0,0,0,0,0,0
158434,13300P,2020,63078,1986,0,C1,C1,C1,Other,Macedonia and island of Thasos (excl.Thessaloniki),2,Central Macedonia,7,3,2,1.005479452,179107117,170316,1,89176,170.823,5.219,9.173,48.282,0,1281814,0,0,0,0,83670,0,0,0,1342843,7369135,0,0,0,0,31027386,0,0,11042934,18543231,0,0,20764784,23194147,0,0,52778415,11561118,954,0,0,0,0,0,44049,0,0,0,0,0,72641,C1C2,176000,54.65,0,0,0,0,0,0
147274,38435P,2013,56224,1968,4,C1,C3,C1,Other,City of Thessaloniki,3,Central Macedonia,7,5,2,0.780821918,9967767,16083,0,0,60.162,1.84,3.214,17.235,4200187,1404166,1974699,72417,0,0,0,0,0,0,544505,508878,0,0,0,0,0,0,0,1262915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,110000,78.51,0,0,0,0,0,0
19708,187689P,2021,11743,1960,1,C1,C3,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,0.210958904,599850,3325,0,0,78.5,1.571,2.742,14.889,598840,0,0,0,0,0,0,0,0,0,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,41000,8.93,0,0,0,0,0,0
166522,288902P,2013,68300,1985,4,C2,C1,C1,Other,Thraki and island of Samothraki,1,East Macedonia and Thrace,8,4,2,0.304109589,399985476,119091,0,0,82.541,1.875,3.275,17.609,0,7667667,2519962,0,0,0,819481,0,0,0,0,233744184,53545726,20288,0,502162,0,6886160,0,11173162,35671988,0,28040389,783262,0,0,0,12304273,1014756,0,0,0,0,885833,0,0,0,4406182,0,0,0,0,C1C2,115175,30.97,0,0,0,0,0,2
139275,41369P,2016,54621,1959,0,C1,C1,C2,Other,Macedonia and island of Thasos (excl.Thessaloniki),2,Central Macedonia,7,5,2,1.005479452,808108,3753,1,607,14.632,1.708,2.983,14.684,189335,0,616188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2585,C1C2,349800,109.16,0,0,0,0,0,0
59850,253071P,2022,16452,1971,1,C1,C3,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,0.879452055,591816,4371,0,0,51.467,1.64,2.864,15.933,497902,0,89777,0,0,0,0,0,0,0,4137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,140000,29.9,0,0,0,0,0,0
131710,266674P,2022,46100,2007,0,C1,C1,C2,Other,Epiros and island of Corfu / northern Ionian islands,4,Epirus,5,3,2,0.569863014,298639625,196014,1,90224,221.417,8.826,15.773,84.356,444695,7115814,308899,1948277,403466,0,579522,0,0,285477,373585,6081105,14708950,1059190,0,9284767,16753357,1150861,0,20067783,24753026,0,10380170,4222843,7941019,54240524,0,94064986,7405151,288034,893769,3249816,0,161158,0,3071946,0,1,135127,6056618,0,1209683,C1C2,75200,17.99,0,0,0,0,0,0
6538,70498P,2019,11141,1965,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,847818,4045,0,0,121.55,2.105,3.675,18.7,835438,0,12380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,120000,8.98,0,0,0,0,0,1
140503,86663P,2017,54627,1970,4,C1,C3,C1,Other,City of Thessaloniki,3,Central Macedonia,7,5,3,1.002739726,3760814,12217,1,6420,3.553,0.438,0.765,4.032,858734,1387992,424642,36301,1049590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3567,C1C2,250000,213.61,0,0,0,0,0,0
107490,191626P,2022,21300,2000,1,C1,C1,C1,Other,Peloponnissos (excl. Patras),11,Peloponnese,10,3,2,1.002739726,249973461,148214,1,99139,234.001,7.033,12.526,64.965,407721,3051555,2103126,0,0,0,1400780,0,2052305,0,2349638,3674325,0,0,0,0,44166752,3376118,0,26298194,40389465,0,231504,7648475,0,4727507,0,97368256,7761274,0,0,908769,1034155,0,0,0,0,0,0,57580,0,965974,C1C2,280000,58.02,0,0,0,0,0,0
31581,225269P,2020,14122,2001,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,0.21369863,2346776,8105,0,0,184.404,2.194,3.832,20.421,1449,2233267,0,112060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,79200,12,0,0,0,0,0,0
54266,42895P,2016,15771,1980,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.005479452,612698,3639,0,0,147.786,1.948,3.402,17.857,588044,0,0,0,0,0,0,0,0,22742,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,81600,15.84,0,0,0,0,0,0
37346,67647P,2015,14568,1952,1,C2,C1,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,3,1,0.02739726,4566881,9509,0,0,340.409,2.36,4.121,20.391,0,1381413,990678,227987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121102,646015,0,0,116222,0,0,0,0,83464,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,153000,44.82,0,0,0,0,0,1
38213,217460P,2020,14578,1998,2,C1,C1,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,3,2,0.506849315,4408509,11088,0,0,361.176,4.989,8.763,48.12,0,3771451,0,32283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4071,23432,0,0,387699,0,0,0,29654,159918,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,380000,53.63,0,0,0,0,0,0
3100,86643P,2017,10446,1963,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,0.915068493,463738,4172,0,0,80.545,2.091,3.652,17.091,463738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,70000,15.12,0,0,0,0,0,0
121589,245364P,2021,34400,2000,0,C1,C1,C2,Other,Evvoia,8,Central Greece,12,2,1,0.405479452,367477602,114699,1,38968,379.322,8.837,15.868,84.111,0,4079948,1080417,0,0,0,6327983,0,0,0,0,39309450,0,0,0,0,25889151,684204,0,20853404,12667669,0,1886382,89722086,11551144,14994263,2441522,44563697,84049769,0,0,7137689,0,4359,0,0,0,0,0,0,0,234468,C1C2,38000,12,0,0,0,0,0,0
127167,174401P,2022,41335,2008,0,C1,C3,C1,Other,Thessalia (excl. Volos),5,Thessaly,13,4,2,1.002739726,24496658,22067,0,0,83.652,0.453,0.79,4.335,1722,6612651,912994,0,0,0,0,0,442142,0,909174,12887460,2299316,0,0,0,0,0,0,431214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,48000,11.65,0,0,0,0,0,1
167725,40930P,2013,70014,2000,0,C2,C3,C1,Other,Crete ( excl. Eraklion),14,Crete,4,3,2,0.704109589,76685736,48745,1,22568,183.553,5.965,10.528,55.587,0,2048194,734,87502,0,0,0,0,400195,0,4974375,0,0,0,0,0,22497154,0,0,7167531,7553358,0,0,0,0,15103685,0,16763153,0,0,0,0,0,0,0,0,0,0,0,0,0,89851,C1C2,135000,42.28,0,0,0,0,0,0
67992,144020P,2019,17121,1980,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,826319,4072,0,0,47.875,1.795,3.133,15.958,826319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,161600,40.14,0,0,0,0,0,0
58942,38632P,2013,16346,1979,2,C1,C3,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,0.506849315,1272101,5345,0,0,115.4,2.115,3.693,18.433,1272101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,20542.92,53.03,0,0,0,0,0,0
170401,206575P,2021,72053,2003,2,C1,C1,C1,Other,Crete ( excl. Eraklion),14,Crete,4,2,1,1.002739726,49902054,73294,1,53704,190.506,9.052,16.089,84.01,0,543800,321955,0,0,0,0,0,0,0,1817625,0,0,0,0,0,13961899,20217,0,0,6183598,0,0,0,0,2075831,0,24144024,0,0,0,637563,0,0,0,0,0,0,0,0,0,195545,C1C2,780000,113.68,0,0,0,0,0,0
107172,52854P,2019,21200,1970,0,C2,C3,C1,Other,Peloponnissos (excl. Patras),11,Peloponnese,10,2,1,1.002739726,591528282,183811,1,10547,356.683,7.764,13.865,73.636,2480309,7290883,2321696,695501,0,0,0,0,0,0,648426,2759551,7353432,0,3050815,108907181,73084379,15487769,0,42264202,39550911,0,0,415856,4646129,29799415,0,236626399,4253041,1442880,4411573,3946758,0,0,0,79168,0,0,0,0,0,12018,C1C2,90000,28.14,0,0,0,0,0,0
152451,154972P,2019,58100,1952,1,C1,C1,C2,Other,Macedonia and island of Thasos (excl.Thessaloniki),2,Central Macedonia,7,3,2,1.002739726,401019733,121032,0,0,228.597,3.875,6.894,36.466,561237,12041405,6161540,0,0,0,612058,0,0,0,889837,58097553,103091633,0,0,85299985,819826,3901494,0,17870937,15932930,0,47251711,8569758,11076928,5369005,0,9888111,11260796,629527,0,470683,0,0,0,0,0,1222747,0,0,0,0,C1C2,70000,15.11,0,0,0,0,0,0
25716,182165P,2019,12462,1985,0,C1,C1,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,3,2,0.879452055,8131472,16570,0,0,178.562,6.646,11.719,61.851,11989,1919306,702184,0,18638,0,0,0,0,0,812961,0,0,0,0,0,0,0,0,0,0,0,0,220447,0,0,0,3577416,51170,0,0,817286,0,0,0,0,0,0,0,0,0,0,C1C2,121600,30.13,0,0,0,0,0,0
13099,104287P,2022,11521,1960,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,1.002739726,616536,3803,0,0,142,3.024,5.287,29.8,187868,0,155639,0,0,0,0,0,0,10470,262558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,214400,50.46,0,0,0,0,0,0
153641,82757P,2020,59300,1974,1,C1,C1,C1,Other,Macedonia and island of Thasos (excl.Thessaloniki),2,Central Macedonia,7,4,2,1.005479452,166830255,83590,0,0,4.186,0.099,0.173,0.962,0,12426316,845577,617904,0,112563,0,0,0,0,0,0,137607999,0,481959,11560584,0,254845,0,1019538,0,0,0,0,0,0,0,0,0,0,0,0,0,156109,0,0,0,1746896,0,0,0,0,C1C2,68250,12.43,0,0,0,0,0,0
13836,204310P,2020,11523,1979,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.005479452,339880,2410,0,0,160.222,2.298,4.014,20.556,339880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,70000,17.32,0,0,0,0,0,0
76018,297855P,2014,17561,1975,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,3,0.249315068,1240701,9873,1,6985,8.742,1.467,2.562,13.935,773881,0,0,0,124985,0,0,0,0,0,329063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12772,C1C2,161600,31.88,0,0,0,0,0,0
55954,127632P,2018,16122,1970,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,3,2,0.863013699,7210438,14745,0,0,498.899,11.115,19.919,108.753,291240,0,19683,0,0,0,0,0,0,367513,337460,0,0,0,0,0,0,0,0,0,0,0,0,4887702,0,0,0,240228,1066611,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,100000,24.71,0,0,0,0,0,0
166836,257353P,2021,69100,1999,3,C1,C1,C2,Other,Thraki and island of Samothraki,1,East Macedonia and Thrace,8,3,2,0.002739726,756154525,228242,1,49177,227.827,4.689,8.312,44.272,469844,13236955,10426672,7052133,0,1074812,510261,0,0,0,261586,202986290,153170597,0,0,0,0,7425992,0,8872132,25636487,0,174650743,3735356,6876446,6623978,0,84193751,28008048,2849007,0,585556,0,12823031,0,2403519,0,202349,1832393,224537,0,22057,C1C2,224000,44.41,0,0,0,0,0,0
106177,207946P,2020,21100,1963,0,C1,C3,C1,Other,Peloponnissos (excl. Patras),11,Peloponnese,10,3,3,0.654794521,88591375,54259,1,17444,109.643,4.196,7.373,39.578,1275301,3880455,285058,0,159852,0,0,0,0,0,529378,0,1775454,0,0,22666861,14538522,0,0,12997021,7574178,0,0,0,0,2635213,0,18814140,0,701714,0,342098,0,0,0,286071,0,0,0,0,0,130056,C1C2,128000,32.15,0,0,0,0,0,0
141698,238329P,2021,54638,1986,0,C1,C1,C2,Other,City of Thessaloniki,3,Central Macedonia,7,5,2,0.767123288,387537,2746,0,0,36,1.885,3.291,16.727,383523,0,4015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,85800,14.78,0,0,0,0,0,0
142199,52724P,2020,54640,1970,0,C1,C1,C2,Other,City of Thessaloniki,3,Central Macedonia,7,5,2,1.005479452,417840,3026,1,881,11.5,1.71,2.985,13,367443,0,49575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,C1C2,231000,50.61,0,0,0,0,0,0
22111,216165P,2021,12132,1972,2,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,1390086,5113,0,0,51.714,0.618,1.078,5.629,1239167,0,102938,47982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,108800,16.17,0,0,0,0,0,0
177265,107572P,2021,74100,1998,0,C1,C1,C2,Other,Crete ( excl. Eraklion),14,Crete,4,3,3,1.002739726,259853492,91188,1,34741,327.763,5.886,10.373,55.101,319703,7662338,2529283,0,136963,0,252112,257047,0,0,1381729,4770966,0,0,1200310,0,73466533,16488458,0,23236303,27445875,0,4452777,0,3190300,31260421,0,53150236,3087542,2529,0,5362698,0,0,0,0,0,0,0,0,0,199356,C1C2,187500,46.31,0,0,0,0,0,0
26481,16939P,2014,13122,1982,2,C1,C3,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,4535279,11371,0,0,90.298,0.921,1.607,8.632,2391923,630987,277318,0,0,0,0,0,0,0,1235050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,119347.03,199.59,0,0,0,0,0,0
117696,7486P,2014,32004,1980,2,C1,C1,C1,Other,Sterea Hellas (excl. Athens and Pireaus),7,Central Greece,12,1,1,1.002739726,138982352,55394,0,0,1220.517,13.687,24.985,129.112,489733,1518256,0,0,0,0,737867,0,0,0,1784749,1784810,0,0,0,0,8263669,6046197,0,1132099,4190225,0,0,43903620,602600,23323962,1064981,17373779,17502642,0,1208976,8054187,0,0,0,0,0,0,0,0,0,0,C1C2,161408.65,86.7,0,0,0,0,0,0
130956,238009P,2022,45444,1995,0,C1,C1,C2,Other,Epiros and island of Corfu / northern Ionian islands,4,Epirus,5,4,2,1.002739726,1731125,5730,0,0,476.419,1.755,3.065,17.465,390231,333457,0,0,0,0,0,0,0,0,260575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746861,0,0,0,C1C2,177500,12,0,0,0,0,0,1
139635,73301P,2018,54622,1969,0,C1,C1,C2,Other,Macedonia and island of Thasos (excl.Thessaloniki),2,Central Macedonia,7,5,2,1.002739726,289503,2172,1,493,23.429,1.676,2.927,16,287296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2206,C1C2,162500,40.14,0,0,0,0,0,0
110098,41223P,2013,24001,1999,2,C1,C1,C1,Other,Peloponnissos (excl. Patras),11,Peloponnese,10,3,2,0.687671233,211001026,110453,1,49696,209.13,4.081,7.176,38.089,0,2039442,0,0,0,0,0,0,0,0,2047699,4102547,0,0,2381629,0,69686384,1140617,0,26231175,51032805,0,1795398,0,10964269,384469,0,35473237,1192970,218783,0,0,0,0,0,1637787,0,0,0,52800,0,619014,C1C2,167000,55.04,0,0,0,0,0,0
67000,55357P,2017,16675,1983,0,C1,C3,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,4,3,1.002739726,4463772,12210,1,6027,24.018,1.5,2.618,14.496,0,2717961,61377,0,127320,497136,0,0,0,0,1041974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18015,C1C2,58800,26.25,0,0,0,0,0,0
68291,23909P,2017,17121,1986,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,0.161643836,826319,4072,0,0,47.875,1.795,3.133,15.958,826319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,182376,0,0,0,0,0,0,1
127721,26724P,2021,42100,1991,2,C1,C3,C1,Other,Thessalia (excl. Volos),5,Thessaly,13,3,2,1.002739726,725251991,180091,0,0,300.449,4.807,8.618,44.635,923722,30790259,3413920,0,0,0,0,0,0,429203,0,51882720,255130749,0,1558367,0,8989406,15919512,0,17868248,28174644,0,42912627,971466,721124,92186783,0,108258516,56833592,777422,0,121105,0,2947396,0,0,0,4171513,269691,0,0,0,C1C2,30000,19.96,0,0,0,0,0,1
117080,5139P,2020,30200,1987,2,C1,C1,C1,Other,Sterea Hellas (excl. Athens and Pireaus),7,West Greece,11,3,2,1.005479452,182580982,304317,1,229354,196.302,5.324,9.467,49.656,587532,3297422,979412,1582425,0,0,0,0,0,0,630505,5449412,26980685,6580521,0,106491,18840274,553004,0,8226765,7646394,0,14048447,0,528141,12494507,0,37962341,4749452,6152689,0,6676323,0,776910,0,3110174,10003901,1184641,454365,2471785,0,506496,C1C2,112935.1,50.28,0,0,0,0,0,0
177382,12452P,2016,74100,1960,2,C2,C3,C1,Other,Crete ( excl. Eraklion),14,Crete,4,3,3,1.005479452,259853492,91188,1,34741,327.763,5.886,10.373,55.101,319703,7662338,2529283,0,136963,0,252112,257047,0,0,1381729,4770966,0,0,1200310,0,73466533,16488458,0,23236303,27445875,0,4452777,0,3190300,31260421,0,53150236,3087542,2529,0,5362698,0,0,0,0,0,0,0,0,0,199356,C1C2,135000,108.24,0,0,0,0,0,0
131463,98763P,2021,45500,1998,0,C1,C3,C1,Other,Epiros and island of Corfu / northern Ionian islands,4,Epirus,5,2,2,1.002739726,1102739222,327830,0,0,723.691,10.097,18.172,95.748,0,16496234,7328687,10898819,0,0,1562144,0,340331,173674,317469,49719836,34867501,0,0,0,0,35365902,0,57466311,186857377,0,144533946,30364952,26005314,141471532,0,180590555,133767463,559147,332880,29048495,0,3153120,0,0,0,1217003,10300534,0,0,0,C1C2,160000,57.69,0,0,0,0,0,0
108414,30223P,2013,22100,1963,1,C1,C3,C1,Other,Peloponnissos (excl. Patras),11,Peloponnese,10,2,1,0.978082192,589845463,171307,0,0,928.014,8.551,15.31,81.164,2735491,7255572,3227004,2999841,0,1152234,1463570,0,62,0,0,60296523,0,0,4418436,0,927618,8301329,0,64418073,22742963,0,795291,87415944,6407137,65881596,0,182626089,48295869,0,3035870,14341110,0,0,0,0,0,0,1107835,0,0,0,C1C2,135000,123.92,0,0,0,0,0,0
52109,211614P,2019,15561,1960,2,C1,C1,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,0.082191781,1034238,4649,0,0,210.423,2.229,3.892,20.5,0,1016169,18069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,71750,15.42,0,0,0,0,0,0
177669,19122P,2015,74100,2011,0,C1,C1,C2,Other,Crete ( excl. Eraklion),14,Crete,4,3,3,1.002739726,259853492,91188,1,34741,327.763,5.886,10.373,55.101,319703,7662338,2529283,0,136963,0,252112,257047,0,0,1381729,4770966,0,0,1200310,0,73466533,16488458,0,23236303,27445875,0,4452777,0,3190300,31260421,0,53150236,3087542,2529,0,5362698,0,0,0,0,0,0,0,0,0,199356,C1C2,232000,48.04,0,0,0,0,0,0
118319,33011P,2013,32300,1972,2,C1,C1,C1,Other,Sterea Hellas (excl. Athens and Pireaus),7,Central Greece,12,3,1,0.882191781,198040335,89072,0,0,183.602,3.676,6.473,34.095,0,4556324,566803,0,0,0,0,0,0,0,0,22671535,83555339,0,0,0,1827184,0,0,8203084,3632078,0,0,0,0,8656671,0,63373188,462920,0,0,0,0,0,0,0,0,535211,0,0,0,0,C1C2,210812.2,67.02,0,0,0,0,0,0
139662,96345P,2021,54622,2012,0,C1,C1,C2,Other,Macedonia and island of Thasos (excl.Thessaloniki),2,Central Macedonia,7,5,2,1.002739726,289503,2172,1,493,23.429,1.676,2.927,16,287296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2206,C1C2,242000,45.8,0,0,0,0,0,0
63365,227096P,2020,16673,1994,0,C1,C1,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,3,2,0.17260274,9190522,18773,1,5979,94.229,3.89,6.817,36.753,0,6758478,0,0,0,0,0,0,0,0,405026,0,0,0,0,0,0,147534,0,0,0,0,0,0,0,0,0,0,1846599,0,0,0,0,0,0,0,0,0,0,0,0,32886,C1C2,101250,12.62,0,0,0,0,0,0
21468,23264P,2015,11854,1989,4,C1,C3,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,492872,3503,0,0,41.833,2.046,3.573,18.25,492540,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,1933200,942.42,0,0,0,0,0,0
108543,72682P,2021,22100,1989,0,C1,C1,C1,Other,Peloponnissos (excl. Patras),11,Peloponnese,10,2,1,0.416438356,589845463,171307,0,0,928.014,8.551,15.31,81.164,2735491,7255572,3227004,2999841,0,1152234,1463570,0,62,0,0,60296523,0,0,4418436,0,927618,8301329,0,64418073,22742963,0,795291,87415944,6407137,65881596,0,182626089,48295869,0,3035870,14341110,0,0,0,0,0,0,1107835,0,0,0,C1C2,60000,14.14,0,0,0,0,0,0
11639,7541P,2018,11364,1968,4,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,606951,3503,0,0,150.667,3.794,6.633,32.133,549643,0,57308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,56493.03,27.36,0,0,0,0,0,0
104581,133736P,2022,20300,2001,0,C1,C1,C2,Other,Peloponnissos (excl. Patras),11,Peloponnese,10,2,2,1.002739726,180222563,103981,1,71898,325.77,9.799,17.588,91.223,1364569,1444616,1637656,161097,0,0,0,0,0,0,3626168,1703566,0,0,0,1159465,12778087,439315,0,18820862,10688457,0,0,65119580,0,1512295,0,11162131,45813262,0,0,1336861,0,0,0,0,0,0,0,48637,0,1405942,C1C2,113600,27.21,0,0,0,0,0,0
24369,257996P,2022,12242,1958,2,C1,C2,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.008219178,1405244,4940,0,0,39.686,0.75,1.308,7,894266,0,417125,93853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,255000,41.08,0,0,0,0,0,0
